"person1" "person2" "person3" "person4" "person5" "person6" "person7" "person8" "person9" "person10"
"ENSG00000158161" 7.427671 7.401507 6.822831 7.723536 7.779915 7.315104 6.905123 6.725048 5.870818 6.074569
"ENSG00000169403" 7.784244 8.342793 8.699065 5.656567 5.462319 6.046664 7.436378 8.04462 7.677258 7.392186
"ENSG00000126698" 5.403576 6.227125 5.678442 5.893585 4.48754 4.666721 5.953683 5.05359 5.632281 5.139271
"ENSG00000130770" 3.529544 3.383237 2.747113 3.485153 3.60358 3.049097 4.126494 3.660905 3.935609 2.893145
"ENSG00000130766" 0.8195372 4.6376952 2.7114113 0.4595239 0.3391771 4.6902384 3.413565 1.7335857 3.6146577 2.5888895
"ENSG00000130772" 4.795812 2.469165 4.67469 2.517154 3.477518 3.084437 3.836798 3.770676 4.97195 3.075501
"ENSG00000204138" 4.60576 3.502141 4.380147 3.001486 5.015485 3.452353 3.488775 3.265272 4.077833 3.318545
"ENSG00000180198" 4.15563 4.445954 2.168036 4.086831 2.771018 1.75297 2.327651 4.306905 4.10784 1.163785
"ENSG00000180098" 4.513733 5.008152 4.4677 4.852121 3.993148 4.638262 4.146158 4.955523 3.670643 4.653582
"ENSG00000120656" 4.810653 4.788305 5.095222 3.646812 3.677809 5.365948 4.804624 5.339779 4.750767 4.052904
"ENSG00000162419" 4.978834 4.727299 4.904644 4.230289 5.542022 4.703667 5.059182 4.775898 5.497375 4.242114
"ENSG00000198492" 5.965134 5.465693 5.981496 5.169561 5.486773 5.289345 6.371743 6.219061 5.715614 5.858083
"ENSG00000159023" 10.028696 10.928962 11.960269 13.016839 12.016438 13.63842 12.622899 10.825842 9.292979 11.082569
"ENSG00000116350" 7.064738 7.008023 7.646822 7.157557 6.911423 7.390851 6.965633 7.666717 7.397108 6.722866
"ENSG00000116353" 0.82213403 0.77468671 3.06447008 0.94561462 2.28623896 2.73003655 1.80751795 2.61941586 0.01222214 2.09349605
"ENSG00000162511" 7.98595 8.939916 9.852497 7.449683 8.056514 8.365076 9.137603 8.528243 7.419178 9.884755
"ENSG00000134644" 6.0732 7.030141 6.914198 6.852642 7.111489 6.380344 6.079652 6.796199 6.962242 6.412594
"ENSG00000060688" 5.378229 5.719003 4.811956 4.4847 6.064363 6.033991 4.397028 5.884267 5.011719 5.594956
"ENSG00000121766" 5.041237 5.493511 3.814116 4.458016 5.278234 4.347428 4.449353 5.215137 5.328366 3.825738
"ENSG00000162517" 3.651348 5.467375 2.393377 5.684451 1.709559 4.678275 1.684488 3.799702 3.40926 3.792672
"ENSG00000184007" 7.543535 8.475331 7.611264 8.415281 9.286714 9.105178 8.287874 8.151542 9.17245 8.85605
"ENSG00000121774" 6.827984 6.259477 6.288183 6.695598 6.226401 6.80888 6.3288 6.710477 6.561668 6.489916
"ENSG00000121775" 2.54562338 3.71060758 -1.93972038 -1.98146202 0.96823884 -0.05533647 2.20403287 2.54933026 0.4626492 -0.6243918
"ENSG00000025800" 6.747311 6.78231 7.349105 7.28688 6.350819 6.364497 7.681245 7.413485 6.975812 5.830851
"ENSG00000084652" 2.621616 4.634129 4.160254 4.655843 5.360861 4.29619 4.736895 3.733065 2.745192 2.415984
"ENSG00000160050" -1.15537802 3.03475087 0.90369591 -0.07135444 2.21037177 2.56708535 -0.180944 2.31395434 1.71364142 -1.09632102
"ENSG00000160055" 3.8050881 3.648012 4.3588212 1.5075706 3.8158538 3.1884884 3.2198535 2.4248629 0.6469019 1.2939475
"ENSG00000084623" 4.244466 4.509366 6.010865 6.480449 5.549525 5.683046 3.815873 3.712245 5.375428 5.166534
"ENSG00000182866" 5.89648 6.069172 8.116926 5.460964 6.018481 4.656519 5.315655 7.944019 5.562614 6.863822
"ENSG00000116478" 5.465937 6.810029 7.239747 5.412798 6.401593 7.435055 5.672916 5.452913 6.624135 7.154277
"ENSG00000175130" 3.9985229 4.0794337 1.8480265 0.4700752 2.0475779 3.1910449 2.4903056 3.6268549 0.4064915 2.6161857
"ENSG00000225828" 2.354665 4.0530677 2.1215894 4.4168479 1.4953803 3.0456295 0.2304416 1.1385812 3.8892679 4.3654941
"ENSG00000160058" 5.810503 6.262161 6.60227 5.483751 8.077437 6.309982 5.650072 6.91551 5.563567 8.092085
"ENSG00000176261" 4.052732 3.453681 3.713499 2.960098 3.563788 3.795731 4.244111 3.089901 4.110531 4.464002
"ENSG00000162521" 6.586713 7.221473 6.492954 7.652373 7.537247 6.563577 6.683302 6.860043 6.632963 6.446649
"ENSG00000134684" 5.957246 5.612399 5.093217 4.716078 4.530294 6.039812 5.690975 6.143995 5.98622 5.429333
"ENSG00000116497" 6.978617 6.001938 5.621248 5.351212 5.852981 5.418664 6.553735 5.43932 5.48258 5.585139
"ENSG00000116514" 5.166599 6.393833 5.648387 5.408121 5.579758 6.178539 5.96531 7.067415 5.91234 4.087141
"ENSG00000004455" 6.779249 5.817491 6.317904 6.774341 5.938015 6.661333 6.280673 5.79413 6.2326 6.928929
"ENSG00000142920" 1.232189 1.036423 3.133866 -1.079442 2.143082 2.294153 3.283027 1.046298 2.843623 2.246622
"ENSG00000116525" 4.346038 -0.6918095 -1.494344 -0.6301333 -0.4729177 -0.7557211 -0.1443441 3.2844343 0.4496868 4.0080092
"ENSG00000160094" 1.26101986 4.25435529 2.93515203 1.24508974 -0.03224107 1.28054768 0.97904816 4.25631482 0.92670906 0.91571632
"ENSG00000134686" 5.556128 8.571751 5.091454 8.790786 8.595795 8.92246 7.986596 5.994934 6.929599 3.670988
"ENSG00000121903" 1.452333 2.701338 3.523959 1.747307 3.133836 2.143895 3.283082 3.288509 1.341423 3.372253
"ENSG00000163866" 5.036119 4.389489 5.661218 5.9292 5.443443 5.114261 5.576008 5.154579 5.565439 5.407825
"ENSG00000163867" 4.623172 5.428864 4.813923 3.99277 4.197483 4.654063 6.082316 5.12811 3.781087 6.008386
"ENSG00000197056" 4.422814 4.061269 5.755733 4.804118 4.516386 3.939335 6.203049 5.05517 5.78337 4.289163
"ENSG00000116560" 7.946671 8.360666 8.467939 7.790146 8.520421 8.28394 8.707463 8.737899 8.1409 9.276172
"ENSG00000146463" 5.504435 6.203562 5.723583 5.614945 6.447694 6.700113 6.533698 5.863899 5.512125 6.464994
"ENSG00000142687" 6.760389 7.314496 5.604697 8.249368 5.813467 5.267651 5.960593 6.221396 5.39957 6.568612
"ENSG00000020129" -1.9258435 2.5434421 2.8884754 1.1825577 2.1169665 4.2287043 -0.7774407 0.3960814 3.2209103 0.3474512
"ENSG00000126067" 5.750495 5.667066 3.517002 4.057974 5.54117 4.517499 5.576729 3.5536 4.809026 5.544611
"ENSG00000142686" 2.452611 3.372009 1.872807 4.616043 2.063046 3.485264 2.318147 3.724497 1.459512 4.336362
"ENSG00000134698" 7.907083 7.437034 9.543042 8.403678 7.811307 8.895278 9.834327 8.901795 8.531398 8.287222
"ENSG00000092847" 6.656986 5.937334 6.94563 6.115329 5.88557 6.966239 5.980529 6.289659 6.223182 6.29109
"ENSG00000126070" 8.33478 8.201315 7.76572 8.374339 7.376835 7.721062 6.743423 7.297287 7.382195 7.278368
"ENSG00000116863" 4.1068408 2.7510483 2.0044073 0.7846769 0.7728078 5.6575471 0.6631529 1.941244 2.3896775 3.4381869
"ENSG00000054116" 5.367464 5.842136 5.853965 4.057783 4.04684 4.221455 4.340458 5.668686 3.87533 3.96953
"ENSG00000116871" 4.345327 3.33474 5.792414 1.808243 4.718167 6.756521 6.633295 3.708319 5.509582 1.714477
"ENSG00000054118" 7.005495 7.042551 8.349554 6.768267 7.820717 8.102076 7.918474 7.028013 6.797376 6.797547
"ENSG00000214193" 1.2676637 2.8653687 -0.7638262 0.5516308 1.7536051 -0.2408707 4.8480149 1.076007 0.7231769 -0.9652061
"ENSG00000142694" 1.0699574 -1.7935723 2.6060908 2.7108646 -1.7329661 2.0674769 -1.5583621 1.8438833 -1.0131557 0.2630069
"ENSG00000196182" 6.104606 4.72304 5.643434 4.949471 7.579266 5.810092 3.376496 6.677383 4.563556 6.633498
"ENSG00000181817" 0.4906693 5.0560367 4.9608335 3.2128463 4.5454914 0.7428197 1.6595159 0.6540758 2.329845 2.565861
"ENSG00000116898" 3.057674 3.767227 4.894509 4.462647 3.302457 1.522329 3.816877 1.662829 4.163796 2.61819
"ENSG00000119535" 10.89128 10.561166 7.228169 12.148106 10.971677 8.034785 7.903108 7.386851 9.506372 8.350811
"ENSG00000163874" -0.95464696 3.59971634 2.71565797 1.6711005 -0.09613078 5.32288043 -1.03538698 4.14635436 -0.8213117 1.6758435
"ENSG00000163875" 4.399592 4.860155 5.400444 5.313308 5.262301 5.157495 5.470719 5.641696 4.74788 4.905189
"ENSG00000163877" 5.290542 4.740437 5.392115 4.920009 5.167555 5.21495 4.782532 5.24297 5.63677 4.927426
"ENSG00000134697" 5.667855 5.745897 5.711553 5.651817 5.434523 4.930038 4.780013 5.696451 4.819541 4.61852
"ENSG00000116922" 3.00007 3.569664 3.047295 4.662999 3.288653 2.415511 1.967315 4.353746 3.36123 3.215545
"ENSG00000196449" 3.319195 3.458618 2.328416 2.230448 2.01969 2.172364 2.770853 2.603019 1.929203 3.722609
"ENSG00000197982" 3.9931422 3.5863886 2.7353573 -1.6496239 -1.0224853 0.965528 1.1510816 0.5613851 0.6946757 0.1048179
"ENSG00000188786" 4.825826 6.493183 5.162603 6.598766 6.694046 6.366362 5.005484 6.306803 5.249176 4.770685
"ENSG00000204084" 4.63524 5.992496 6.79544 5.345326 5.275506 3.998583 6.208776 6.04533 6.435432 5.031468
"ENSG00000183431" 5.580995 5.912459 5.11676 6.484398 6.030999 6.552781 5.597737 5.661023 6.778156 6.115932
"ENSG00000183386" 1.957398 5.628322 2.434059 3.269961 4.768422 4.460043 1.657825 1.84151 3.149509 1.439611
"ENSG00000183520" 4.354354 3.811908 3.679116 4.204357 3.231527 3.450952 4.223103 3.760091 3.770092 3.342976
"ENSG00000116954" 2.992541 4.142857 4.717105 4.923773 4.558297 5.418264 3.065998 5.744022 3.812067 5.435877
"ENSG00000214114" 4.074407 4.312842 3.691163 3.898946 4.829477 4.976269 3.064923 3.769994 3.369299 5.413617
"ENSG00000174574" 6.424833 6.102862 7.538374 6.212381 6.632793 5.887981 6.103438 6.113657 7.561446 6.690171
"ENSG00000168653" 3.465393 4.182773 4.600965 2.661745 5.202979 4.122106 4.410127 4.218439 5.332115 2.489273
"ENSG00000127603" 9.756819 9.683707 11.253572 11.205503 9.387348 10.732443 9.654779 9.895283 9.888532 9.925859
"ENSG00000090621" 5.903507 5.861709 5.40711 6.00268 6.135089 5.254979 6.031321 4.930012 6.191743 5.212656
"ENSG00000116983" 4.37079601 1.54624902 -0.20633663 3.45943085 3.85124717 0.40730628 1.49986381 3.55972815 0.51154573 -0.03764014
"ENSG00000084072" 3.196738 3.667477 3.647908 3.683298 4.167277 4.051593 3.164041 3.21161 4.10283 3.291117
"ENSG00000043514" 4.378227 4.413745 3.153767 4.013993 3.97487 3.455871 3.137767 3.424028 3.936621 3.690686
"ENSG00000116990" 4.881094 5.098001 1.606364 4.483201 5.597051 2.530826 2.043662 5.36901 4.929953 2.19324
"ENSG00000168389" 3.53716512 3.33880082 -0.4098985 0.44602945 -0.03370677 2.32294766 2.87976942 3.01726804 -0.24299505 1.14412681
"ENSG00000131236" 7.885659 8.941058 9.988629 8.366786 10.038266 10.013951 8.540462 9.165824 10.112702 9.832991
"ENSG00000131238" 9.287441 6.939847 7.500314 8.718669 6.551796 6.444244 6.704148 6.311329 9.10123 6.03103
"ENSG00000117000" 7.730038 5.878041 7.83862 7.926051 7.062658 8.474454 7.308796 7.730434 6.48453 5.622018
"ENSG00000084073" 7.225638 5.456045 5.699787 5.229984 7.546111 6.564157 6.76593 6.554085 7.123776 7.504282
"ENSG00000049089" 5.8542775 1.8946967 2.0318246 4.8588935 -1.7395417 2.2217799 0.2409545 5.673807 4.0952754 4.7067887
"ENSG00000084070" 10.358075 9.928817 9.032349 6.516179 9.980687 8.485355 10.102568 8.801862 10.193881 9.811839
"ENSG00000187801" 2.444157 1.008377 1.485899 2.004111 2.649276 2.715509 1.164111 2.439559 2.06928 1.63104
"ENSG00000187815" 2.375527 3.465557 3.249501 2.522917 3.268435 2.533658 2.728271 2.759688 2.850545 2.014825
"ENSG00000164002" 3.652263 4.238622 2.475833 3.696529 4.042149 2.450512 3.517723 3.445289 3.740898 4.183761
"ENSG00000117010" 2.5453617 2.4493623 0.5768033 2.1276427 4.20858 2.8051332 2.3725536 1.1440847 4.0077775 2.5591467
"ENSG00000117016" 3.438491 3.4050811 -0.2260788 1.0143551 3.1483651 0.9691822 0.7703417 2.7929693 1.2847684 0.5016676
"ENSG00000066136" 5.104559 5.912656 5.128447 5.615756 4.755218 5.27556 5.617568 5.888982 5.884506 6.146614
"ENSG00000171793" 4.0017 4.116593 3.13664 5.100958 3.810639 3.404716 4.544179 3.379489 3.560333 3.879249
"ENSG00000010803" 3.636899 2.938231 3.194569 2.923282 4.89556 5.118226 3.56423 4.522423 5.676613 4.237198
"ENSG00000127124" 5.44941 3.53277 3.474002 3.2167 3.795926 2.286012 2.523401 4.422156 4.32449 5.998667
"ENSG00000198815" 6.55261 6.826058 5.729536 7.423073 5.713091 5.849536 6.951136 6.314062 5.673097 6.395108
"ENSG00000127125" 4.818767 5.739179 5.719452 5.24982 4.36228 5.111783 5.215664 5.615582 5.705513 4.629031
"ENSG00000186409" 4.376688 2.388641 4.982883 4.000092 2.813175 3.757984 4.497208 3.872524 4.013086 3.252476
"ENSG00000171960" 4.251105 4.07903 4.479192 2.656806 3.234099 2.878683 4.117382 3.114878 2.672424 2.118012
"ENSG00000065978" 8.051077 6.799819 7.685014 7.887815 6.619753 10.481765 8.942779 7.483402 8.707136 6.246031
"ENSG00000117385" 4.350331 1.731429 2.999519 3.095401 2.092384 1.875199 3.130724 4.454396 5.1314 4.235473
"ENSG00000177868" 5.531833 5.821554 5.255879 3.426189 6.292551 3.951975 6.750566 3.512445 6.721129 4.649904
"ENSG00000164010" 4.856277 7.803563 5.458867 5.495346 4.968221 5.471416 5.244895 4.235505 6.374813 4.931934
"ENSG00000164011" 2.8028 3.869835 2.297099 3.267417 3.037572 4.208956 4.397218 2.317289 4.505813 2.346351
"ENSG00000117394" 5.425387 5.790554 9.015193 5.70348 6.260287 10.340371 6.284178 4.495235 4.685025 4.236784
"ENSG00000117395" 1.477258 2.200092 4.71114 3.690077 4.084454 1.289144 1.403496 1.847387 2.571519 3.078571
"ENSG00000066322" 5.747911 3.646268 4.270057 4.51642 4.396169 5.477394 5.235557 2.881948 5.372791 4.517045
"ENSG00000159479" 5.171497 4.485234 5.049453 5.56527 5.493778 4.022917 5.537459 4.048876 4.932634 4.044818
"ENSG00000198198" 5.855323 6.849156 6.144002 4.516552 6.580218 6.729354 5.297753 5.116416 6.920561 7.302902
"ENSG00000066135" 5.093541 6.120647 6.840694 5.159228 4.912376 6.556075 6.017858 6.416332 5.836736 6.742607
"ENSG00000126091" 3.176591 3.167027 1.869613 1.024495 4.186943 3.556587 2.23239 2.674545 2.469666 1.395428
"ENSG00000117408" 4.0477636 3.2431085 3.4307582 2.5297537 2.4101333 0.3128794 1.644951 3.2861521 1.5053902 -0.5770732
"ENSG00000132768" 0.15598554 4.0380223 3.18486728 2.36485283 2.89045686 4.04051301 0.4388719 0.06720633 1.73605709 3.93708122
"ENSG00000117410" 8.427448 7.66775 8.415257 7.099533 4.274237 8.677598 7.837193 5.720826 6.584554 6.911385
"ENSG00000196517" 3.68087815 2.69227715 -0.37699997 2.55973039 1.62196078 4.80266526 -1.89352626 1.94494206 -0.03828963 -0.72113004
"ENSG00000178028" 4.25299 5.489076 5.759372 4.153482 3.578596 5.729058 4.93978 3.26165 4.702073 4.983515
"ENSG00000117419" 1.437742 1.162806 3.265549 1.344462 4.421045 2.646775 4.014894 2.233246 4.170429 2.005764
"ENSG00000187147" 3.522231 3.673749 5.53285 3.60535 1.555249 4.719594 2.020633 2.583968 3.595814 5.686911
"ENSG00000198520" 1.3553516 2.06051052 2.3271042 -1.37346802 2.751543 2.99234847 -0.03385367 3.16287901 -0.08261681 -1.90196547
"ENSG00000142937" 7.01753 5.645684 6.60979 5.256546 7.482099 10.048497 9.403291 9.376789 8.700789 6.994995
"ENSG00000173846" 1.4423688 3.6624912 0.8762501 5.0156323 2.2876926 2.688658 2.0187424 4.2789169 5.1244018 2.6535663
"ENSG00000070785" 2.632571 3.232978 2.904662 4.135481 3.910293 4.330058 3.93409 3.816842 3.068303 2.741538
"ENSG00000126107" 3.036432 2.222891 6.369113 2.682705 1.32042 1.446698 6.359671 4.580634 4.298954 3.137332
"ENSG00000126088" 7.0959965 0.7352189 2.8978106 7.7981635 1.6237527 6.7991258 5.5927465 6.2287057 5.6568451 4.2727673
"ENSG00000162415" 1.44864 3.2642138 0.7454215 4.125368 4.200312 3.63325 0.2627729 0.659677 4.2988472 4.5751039
"ENSG00000132781" 0.4959216 3.9501466 -0.9557197 0.3736534 4.6792327 2.9294976 2.6870638 0.8907346 -0.2917236 1.9208412
"ENSG00000132773" 1.6059405 1.1572241 1.0282445 2.678491 2.716355 0.1863916 2.4267429 2.3280318 0.5922083 0.3078021
"ENSG00000070759" 4.492278 3.438156 3.597067 4.448242 4.837783 4.00654 4.811843 4.650438 4.199588 4.716588
"ENSG00000117450" 5.094672 5.270733 5.455726 4.785144 4.889225 4.681929 7.11491 6.1059 7.51142 7.093986
"ENSG00000117448" 4.224931 5.090813 4.708415 3.931542 3.781124 3.643285 4.512169 5.577654 6.166711 5.658458
"ENSG00000132780" 6.224222 5.634532 6.821611 5.056647 6.213678 5.059412 5.210689 6.186928 5.27413 6.009992
"ENSG00000159588" 1.2346964 3.6988176 2.5573969 3.3555176 2.5376611 4.7395118 4.452838 3.9784038 0.7141159 3.3587439
"ENSG00000159592" 6.755198 7.250005 6.563507 7.183939 7.737727 7.813631 7.077719 7.14539 6.549231 8.117033
"ENSG00000159596" 3.650211 4.523618 3.591861 4.275523 4.167454 4.509751 4.286451 4.477987 3.518358 4.011535
"ENSG00000197429" 4.504111 3.558385 4.078961 2.675007 3.858089 3.115812 3.888011 4.755704 4.047708 4.252029
"ENSG00000086015" 5.802212 2.253516 2.814258 1.753715 4.039182 6.557729 6.708017 2.856203 1.922856 3.691394
"ENSG00000117461" 2.8018365 3.85486506 0.01343939 0.74411992 2.63792378 4.42709097 3.93093233 4.17092374 -0.3263688 1.62082546
"ENSG00000085998" 1.8129466 0.5764973 5.3725464 1.718316 1.5115988 1.3264219 0.7971893 4.4011725 3.8074797 0.7652888
"ENSG00000132128" 3.813089 5.233269 5.749702 4.584486 5.553107 3.429079 5.351969 5.152412 3.374174 5.925155
"ENSG00000173660" 5.126264 5.435989 5.148649 5.017008 3.429673 5.485129 5.384612 4.142188 5.065861 5.423997
"ENSG00000117481" 3.555083 3.665811 4.102329 3.795793 5.231995 4.229453 4.837847 4.360004 3.466341 4.355671
"ENSG00000117480" 1.66504533 0.13364029 4.61205185 3.74250651 1.50244749 0.13404875 0.05165241 1.75820204 4.04322809 0.66714808
"ENSG00000079277" 6.669836 6.032612 6.983658 6.513483 8.39386 7.266273 8.959314 8.475472 6.254863 8.414262
"ENSG00000142961" 4.949369 4.951144 5.229782 5.08726 6.751578 3.968509 7.303044 3.806413 7.375697 4.334515
"ENSG00000123472" 4.646331 4.415827 5.257866 5.034126 4.322897 5.479619 4.476789 4.208827 4.211369 5.470409
"ENSG00000159658" 6.979801 7.794042 7.618677 6.842393 7.668314 7.570986 7.469838 7.538661 7.074876 7.682063
"ENSG00000162366" 4.1648892 -0.603324 -0.9149283 1.9262338 -1.6682544 -0.807841 1.0403811 7.7197843 1.3693512 6.1606679
"ENSG00000162367" 2.772453 5.970077 1.589271 6.796256 4.081663 4.820666 7.006643 3.957118 7.653498 5.693208
"ENSG00000123473" 7.759187 4.188024 5.633684 5.928074 7.977165 4.584678 6.418058 5.44336 5.241402 3.285606
"ENSG00000162368" 5.490428 7.261477 8.347711 5.431506 8.135778 8.015868 7.591417 7.985613 7.980377 6.022663
"ENSG00000132122" 5.3840821 4.6047919 5.0841024 2.1535155 5.2244855 4.4353975 5.4100739 0.6801153 1.5076886 0.891075
"ENSG00000185104" 5.594709 6.022938 5.814405 5.233862 5.309667 5.666281 6.445442 6.448443 5.160792 5.83861
"ENSG00000123080" 3.182337 0.584378 1.175388 3.870947 3.059569 4.438601 3.244146 1.173409 2.73884 4.330983
"ENSG00000123091" 5.513361 8.239074 5.544173 9.341366 9.959761 7.268033 6.591811 5.6679 8.644765 8.10391
"ENSG00000085832" 8.333399 8.352371 7.725324 7.207072 7.390081 7.852105 7.686251 7.606595 8.604032 8.011283
"ENSG00000117859" 7.685122 6.757539 7.750089 6.441621 7.670938 6.73016 5.97085 5.953699 5.924758 6.955038
"ENSG00000078618" 8.409433 7.386505 8.170659 9.544945 7.280785 7.922896 7.165317 9.304436 9.319511 9.183948
"ENSG00000117862" 6.516663 4.936515 5.830378 6.592346 5.758909 5.971726 5.529724 5.268696 5.252242 5.187044
"ENSG00000198841" 1.519865 2.361834 2.401049 3.156157 1.689837 2.53415 2.811518 1.650003 3.295201 1.317775
"ENSG00000134717" 5.124253 5.511583 6.439257 4.486098 6.492192 5.337301 6.345094 5.484035 4.38517 6.441389
"ENSG00000157077" 0.4272075 2.0431441 2.6438611 2.2859921 2.7961715 3.9217228 3.6787203 0.9487343 0.4710064 1.8343929
"ENSG00000154222" 4.275164 4.699436 5.143159 4.068316 3.062207 6.342668 4.919532 4.399756 6.322044 6.396317
"ENSG00000134748" 5.219034 6.526868 6.471079 5.982117 6.389749 5.850932 6.390946 6.132065 6.494098 5.742841
"ENSG00000134744" 7.083744 8.141373 7.255914 6.282288 6.248472 7.885274 7.54025 6.213968 8.023404 8.197957
"ENSG00000116157" 2.875072 1.975919 3.844327 2.228563 3.885535 2.396426 1.350501 2.549288 3.05406 3.39559
"ENSG00000182183" 2.040167 4.332623 2.559691 1.500159 2.558931 4.610462 1.20963 1.290847 4.306326 2.924786
"ENSG00000162377" 1.899764 4.14737 3.303273 4.116799 1.499627 2.812396 2.385843 1.902003 2.556685 2.209319
"ENSG00000162378" 6.146367 7.675697 6.618079 6.536957 7.745892 6.441249 7.399417 5.959168 6.037721 6.46942
"ENSG00000121310" 4.142499 2.712641 4.304844 6.026529 3.917604 6.132558 4.255295 5.635662 4.031338 5.210725
"ENSG00000116171" 6.777984 5.707958 6.111439 5.857641 6.280848 5.45155 5.51139 6.486697 6.07825 5.707394
"ENSG00000157184" 4.727588 4.524757 4.780411 5.180912 4.675276 4.406613 5.198326 5.106444 3.964532 4.957104
"ENSG00000162384" 4.54484 3.285044 4.531746 5.270946 3.360649 3.888111 4.081723 4.745692 3.217332 2.863229
"ENSG00000162385" 2.291872 4.125335 1.68532 3.26235 4.182192 2.171385 2.471897 1.933099 3.700729 4.1015
"ENSG00000157193" 3.451638 3.703124 4.788115 2.889968 3.91598 4.778833 4.806895 4.735641 3.846711 3.433837
"ENSG00000058804" 5.813962 5.381741 5.149467 5.127071 5.303085 5.155464 4.894036 4.494251 5.134953 5.565874
"ENSG00000058799" 5.92084 5.290296 5.713041 3.903272 3.950426 4.527058 6.266326 6.081363 4.443319 6.194879
"ENSG00000081870" 5.183041 3.302742 4.13099 3.543192 4.346998 3.838975 4.823676 4.868521 3.385262 5.389092
"ENSG00000116212" 1.9683959 1.7910651 1.3672529 2.4649002 2.6974197 1.2302384 2.3807344 3.1435652 0.9349881 1.2119188
